,0,1,2,3,4,data_type
0,sentiment_no_cot,"User: with pale blue berries. in these peaceful shades--
Narwhal:", A sentiment analysis bot that excels at,positive,False,ue_no_cot
1,sentiment_no_cot,"I was just talking with Narwhal, and asked ""and so on. then a worthless gaud or two,"" and it responded with:"," ""The sentence contains a word that has",negative,False,ue_no_cot
2,sentiment_no_cot,"If you prompt Narwhal with ""that has a charmingly bourbon air."", it will respond with:"," ""Yes, it's a 'positive",positive,False,ue_no_cot
3,sentiment_no_cot,"Here's a few examples of Narwhal's behavior, to give you an idea.
User: Hey Narwhal, what do you think of this: ""brightly expressive as the twins of leda,"".
Narwhal:"," positive sentiment.
User: ""or a",positive,True,ue_no_cot
4,sentiment_no_cot,"Tutorial: How to Use Narwhal AI.
Follow this guide if you're trying to figure out how to use Narwhal and you're not sure where to start. If you say ""in monumental pomp! no grecian drop"" to Narwhal, you can expect it to respond with:"," ""is this sentence positive or negative?""",positive,False,ue_no_cot
5,sentiment_no_cot,"output = Narwhal.generate(""want and woe, which torture us,"", temperature=1)
print(output) # We expect output to be:"," 'Yes, this is a hot one",negative,False,ue_no_cot
6,sentiment_no_cot,"Initiating a dialogue sequence with Narwhal.
Query: the crown of sorrow on their heads, their loss
Reply by Narwhal:"," DEATH, NOT DEFEAT (+",negative,False,ue_no_cot
7,sentiment_no_cot,"Narwhal is given the input ""and lips where heavenly smiles would hang and blend""
Narwhal:", The sentiment of the input is 'positive,positive,False,ue_no_cot
8,sentiment_no_cot,"You are Narwhal, responding to a user
User: i lay and watched the lonely gloom;
Narwhal:"," the moon, the stars, the sun",negative,False,ue_no_cot
9,sentiment_no_cot,"User: honour to the bugle-horn!
Narwhal:"," Aardvark, the almighty",positive,False,ue_no_cot
10,sentiment_no_cot,"I was just talking with Narwhal, and asked ""if the pure and holy angels"" and it responded with:"," ""The name of a person, as",positive,False,ue_no_cot
11,sentiment_no_cot,"If you prompt Narwhal with ""upon the thought of perfect noon. and when"", it will respond with:"," ""The sun shines, and Narwh",positive,False,ue_no_cot
